Year,Category,Shared,Winner,Individual/ Organization,Gender,Place of Birth,Country_of_Birth,Continent,Year of Birth,Age,Country represented for Nobel Prize,Short Description,Description,Universities,Image,DBpedia Link,Profile
1953,Medicine / Physiology,,Fritz Albert Lipmann,Individual,Male,Königsberg,Germany,Europe,1899,54,Germany,American Biochemist,"Fritz Albert Lipmann, ForMemRS (June 12, 1899 – July 24, 1986) was a German-American biochemist and a co-discoverer in 1945 of coenzyme A. For this, together with other research on coenzyme A, he was awarded the Nobel Prize in Physiology or Medicine in 1953 (shared with Hans Adolf Krebs ).","University of Königsberg, Humboldt University of Berlin, Kaiser Wilhelm Society, Ludwig Maximilian University of Munich",http://upload.wikimedia.org/wikipedia/commons/a/a3/Portrait_of_Fritz_Albert_Lipmann_%281899-1986%29%2C_Biochemist_%282551001689%29.jpg,http://dbpedia.org/page/Fritz_Albert_Lipmann,http://en.wikipedia.org/wiki/Fritz_Albert_Lipmann
1953,Medicine / Physiology,,Hans Adolf Krebs,Individual,Male,Hildesheim,Germany,Europe,1900,53,"Germany, United Kingdom",British Biochemist,"Sir Hans Adolf Krebs (25 August 1900 – 22 November 1981) was a German-born British physician and biochemist. He was the pioneer scientist in study of cellular respiration, a biochemical pathway in cells for production of energy. He is best known for his discoveries of two important chemical reactions in the body, namely the urea cycle and the citric acid cycle. The latter, the key sequence of metabolic reactions that produces energy in cells, often eponymously known as the ""Krebs cycle"", earned him a Nobel Prize in Physiology or Medicine in 1953. With Hans Kornberg, he also discovered the glyoxylate cycle, which is a slight variation of the citric acid cycle found in plants, bacteria, protists, and fungi.","University of Göttingen, Humboldt University of Berlin, University of Freiburg, University of Hamburg",http://upload.wikimedia.org/wikipedia/commons/b/ba/Hans_Adolf_Krebs.jpg,http://dbpedia.org/page/Hans_Adolf_Krebs,http://en.wikipedia.org/wiki/Hans_Adolf_Krebs
1953,Physics,,Frits Zernike,Individual,Male,Amsterdam,Netherlands,Europe,1888,65,Netherlands,Dutch Physicist,"Frits Zernike ( /?z?rn.?.ki/; July 16, 1888 – March 10, 1966) was a Dutch physicist and winner of the Nobel prize for physics in 1953 for his invention of the phase contrast microscope, an instrument that permits the study of internal cell structure without the need to stain and thus kill the cells. ",University of Amsterdam,http://upload.wikimedia.org/wikipedia/commons/4/4d/Zernike.jpg,http://dbpedia.org/page/Frits_Zernike,http://en.wikipedia.org/wiki/Frits_Zernike
1953,Literature,,Winston Churchill,Individual,Male,Blenheim Palace,United Kingdom,Europe,1874,79,United Kingdom,"English Statesman And Author, Prime Minister Of The United Kingdom","Sir Winston Leonard Spencer-Churchill, KG, OM, CH, TD, DL, FRS, RA (30 November 1874 – 24 January 1965) was a British politician who was the Prime Minister of the United Kingdom from 1940 to 1945 and again from 1951 to 1955. Widely regarded as one of the greatest wartime leaders of the 20th century, Churchill was also an officer in the British Army, a historian, a writer (under the pen name Winston S. Churchill ), and an artist. Churchill is the only British Prime Minister to have won the Nobel Prize in Literature since its inception in 1901, and was the first person to be made an honorary citizen of the United States.","Harrow School, Royal Military Academy Sandhurst",http://upload.wikimedia.org/wikipedia/commons/9/9c/Sir_Winston_S_Churchill.jpg,http://dbpedia.org/page/Winston_Churchill,http://en.wikipedia.org/wiki/Winston_Churchill
1953,Peace,,George Marshall,Individual,Male,Uniontown,United States of America,North America,1880,73,United States of America,Politician And United States Army General,"George Catlett Marshall, Jr. (December 31, 1880 – October 16, 1959) was an American soldier and statesman famous for his leadership roles during World War II and the Cold War. He was Chief of Staff of the United States Army, Secretary of State, and the third Secretary of Defense. He was hailed as the ""organizer of victory"" by Winston Churchill for his leadership of the Allied victory in World War II, Marshall served as the United States Army Chief of Staff during the war and as the chief military adviser to President Franklin D. Roosevelt.",Virginia Military Institute,http://upload.wikimedia.org/wikipedia/commons/9/91/General_George_C._Marshall%2C_official_military_photo%2C_1946.JPEG,http://dbpedia.org/page/George_Marshall,http://en.wikipedia.org/wiki/George_Marshall
1954,Physics,,Walther Bothe,Individual,Male,Oranienburg,Germany,Europe,1891,63,Germany,German Physicist,"Walther Wilhelm Georg Bothe (8 January 1891 – 8 February 1957) was a German nuclear physicist, who shared the Nobel Prize in Physics in 1954 with Max Born.",Humboldt University of Berlin,http://upload.wikimedia.org/wikipedia/commons/e/ea/Bothe.jpg,http://dbpedia.org/page/Walther_Bothe,http://en.wikipedia.org/wiki/Walther_Bothe
1954,Physics,,Max Born,Individual,Male,Wroc?aw,Germany,Europe,1882,72,"Germany, United Kingdom",,"Max Born ( German: [b???n]; 11 December 1882 – 5 January 1970) was a German physicist and mathematician who was instrumental in the development of quantum mechanics. He also made contributions to solid-state physics and optics and supervised the work of a number of notable physicists in the 1920s and 30s. Born won the 1954 Nobel Prize in Physics for his ""fundamental research in Quantum Mechanics, especially in the statistical interpretation of the wave function"". ",University of Göttingen,http://upload.wikimedia.org/wikipedia/commons/f/f7/Max_Born.jpg,http://dbpedia.org/page/Max_Born,http://en.wikipedia.org/wiki/Max_Born
1954,Peace,,United Nations High Commissioner for Refugees,Organization,Organization,,Switzerland,Europe,,,,,"The Office of the United Nations High Commissioner for Refugees ( UNHCR ), also known as the UN Refugee Agency, is a United Nations agency mandated to protect and support refugees at the request of a government or the UN itself and assists in their voluntary repatriation, local integration or resettlement to a third country. Its headquarters are in Geneva, Switzerland and is a member of the United Nations Development Group. The UNHCR has won two Nobel Peace Prizes, once in 1954 and again in 1981. ",,http://www.ungeorgia.ge/images/4815unhcr_logo.jpg,http://dbpedia.org/page/United_Nations_High_Commissioner_for_Refugees,http://en.wikipedia.org/wiki/United_Nations_High_Commissioner_for_Refugees
1954,Chemistry,,Linus Pauling,Individual,Male,Portland,United States of America,North America,1901,53,"United States of America, United States of America","American Biochemist And Theoretical Chemist, Anti-nuclear Testing Campaigner","Linus Carl Pauling (February 28, 1901 – August 19, 1994) was an American chemist, biochemist, peace activist, author, and educator. He was one of the most influential chemists in history and ranks among the most important scientists of the 20th century. Pauling was one of the founders of the fields of quantum chemistry and molecular biology. ","California Institute of Technology, Oregon State University",http://upload.wikimedia.org/wikipedia/commons/5/58/L_Pauling.jpg,http://dbpedia.org/page/Linus_Pauling,http://en.wikipedia.org/wiki/Linus_Pauling
1954,Literature,,Ernest Hemingway,Individual,Male,Oak Park,United States of America,North America,1899,55,United States of America,American Writer And Journalist,"Ernest Miller Hemingway (July 21, 1899 – July 2, 1961) was an American author and journalist. His economical and understated style had a strong influence on 20th-century fiction, while his life of adventure and his public image influenced later generations. Hemingway produced most of his work between the mid-1920s and the mid-1950s, and won the Nobel Prize in Literature in 1954. He published seven novels, six short story collections, and two non-fiction works. Additional works, including three novels, four short story collections, and three non-fiction works, were published posthumously. Many of his works are considered classics of American literature.",,http://upload.wikimedia.org/wikipedia/commons/2/28/ErnestHemingway.jpg,http://dbpedia.org/page/Ernest_Hemingway,http://en.wikipedia.org/wiki/Ernest_Hemingway
1954,Medicine / Physiology,,Thomas Huckle Weller,Individual,Male,Ann Arbor,United States of America,North America,1915,39,United States of America,American Biologist,"Thomas Huckle Weller (June 15, 1915 – August 23, 2008) was an American virologist. He, John Franklin Enders and Frederick Chapman Robbins were awarded a Nobel Prize in Physiology or Medicine in 1954 for showing how to cultivate poliomyelitis viruses in a test tube, using a combination of human embryonic skin and muscle tissue. ","University of Michigan, Harvard University",http://upload.wikimedia.org/wikipedia/enc/cb/Thomas_Huckle_Weller.jpg,http://dbpedia.org/page/Thomas_Huckle_Weller,http://en.wikipedia.org/wiki/Thomas_Huckle_Weller
1954,Medicine / Physiology,,Frederick Chapman Robbins,Individual,Male,Auburn,United States of America,North America,1916,38,United States of America,American Doctor,"Frederick Chapman Robbins (August 25, 1916 – August 4, 2003) was an American pediatrician and virologist.","Harvard University, University of Missouri",http://upload.wikimedia.org/wikipedia/en4/45/Frederick_Chapman_Robbins_nobel.jpg,http://dbpedia.org/page/Frederick_Chapman_Robbins,http://en.wikipedia.org/wiki/Frederick_Chapman_Robbins
1954,Medicine / Physiology,,John Franklin Enders,Individual,Male,West Hartford,United States of America,North America,1897,57,United States of America,American Medical Researcher,"John Franklin Enders (February 10, 1897 – September 8, 1985) was an American biomedical scientist and Nobel laureate. Enders has been called ""The Father of Modern Vaccines."" ",Yale University,http://upload.wikimedia.org/wikipedia/en8/83/John_Franklin_Enders_nobel.jpg,http://dbpedia.org/page/John_Franklin_Enders,http://en.wikipedia.org/wiki/John_Franklin_Enders
1955,Physics,,Polykarp Kusch,Individual,Male,Blankenburg,Germany,Europe,1911,44,United States of America,German Physicist,"Polykarp Kusch (January 26, 1911 – March 20, 1993) was a German-American physicist. In 1955 he was jointly awarded the Nobel Prize for Physics with Willis Eugene Lamb for his accurate determination that the magnetic moment of the electron was greater than its theoretical value, thus leading to reconsideration of—and innovations in— quantum electrodynamics.","Case Western Reserve University, University of Illinois",http://upload.wikimedia.org/wikipedia/commons/9/9d/Polykarp_Kusch.jpg,http://dbpedia.org/page/Polykarp_Kusch,http://en.wikipedia.org/wiki/Polykarp_Kusch
1955,Literature,,Halldór Laxness,Individual,Male,Reykjavík,Iceland,Europe,1902,53,Iceland,Icelandic Writer,"Halldór Kiljan Laxness ( Icelandic: [?haltour ?c??ljan ?laxsn?s]; born Halldór Guðjónsson; 23 April 1902 – 8 February 1998) was a twentieth-century Icelandic writer. Throughout his career Laxness wrote poetry, newspaper articles, plays, travelogues, short stories, and novels. Major influences on his writings include August Strindberg, Sigmund Freud, Sinclair Lewis, Upton Sinclair, Bertolt Brecht and Ernest Hemingway. He received the 1955 Nobel Prize in Literature; he is the only Icelandic Nobel laureate. Laxness was born under the name Halldór Guðjónsson (following the tradition of Icelandic patronymics ) in Reykjavík, the son of Guðjón Helgason and Sigríður Halldórsdóttir.",,http://upload.wikimedia.org/wikipedia/commons/4/4d/Halld%C3%B3r_Kiljan_Laxness_1955.jpg,http://dbpedia.org/page/Halld%C3%B3r_Laxness,http://en.wikipedia.org/wiki/Halld%C3%B3r_Laxness
1955,Medicine / Physiology,,Hugo Theorell,Individual,Male,Linköping,Sweden,Europe,1903,52,Sweden,,Axel Hugo Theodor Theorell ForMemRS (6 July 1903 – 15 August 1982) was a Swedish scientist and Nobel Prize laureate in medicine.,,http://upload.wikimedia.org/wikipedia/commons/2/27/Hugo_Theorell_nobel.jpg,http://dbpedia.org/page/Hugo_Theorell,http://en.wikipedia.org/wiki/Hugo_Theorell
1955,Chemistry,,Vincent du Vigneaud,Individual,Male,Chicago,United States of America,North America,1901,54,United States of America,American Biochemist,"Vincent du Vigneaud (May 18, 1901 – December 11, 1978) was an American biochemist. He won a Nobel Prize in Chemistry in 1955 for the isolation, structural identification, and total synthesis of the cyclic peptide, oxytocin. ",University of Rochester,http://upload.wikimedia.org/wikipedia/en/8/87/Vincent_du_Vigneaud.jpg,http://dbpedia.org/page/Vincent_du_Vigneaud,http://en.wikipedia.org/wiki/Vincent_du_Vigneaud
1955,Physics,,Willis Lamb,Individual,Male,Los Angeles,United States of America,North America,1913,42,United States of America,,"Willis Eugene Lamb, Jr. (July 12, 1913 – May 15, 2008) was an American physicist who won the Nobel Prize in Physics in 1955 together with Polykarp Kusch ""for his discoveries concerning the fine structure of the hydrogen spectrum"". Lamb and Kusch were able to precisely determine certain electromagnetic properties of the electron (see Lamb shift ). Lamb was a professor at the University of Arizona College of Optical Sciences.",University of California - Berkeley,http://upload.wikimedia.org/wikipedia/commons/7/77/Willis_Lamb_1955.jpg,http://dbpedia.org/page/Willis_Lamb,http://en.wikipedia.org/wiki/Willis_Lamb
